flag,vessel_name,fishing_hours,fishing_area,owner,vessel_type,owner_address,owner_providence_state,owner_country,owner_latitude,owner_longitude,home_port_name,home_port_providence_state,home_port_country,home_port_latitude,home_port_longitude
TWN,YI FENG NO826,1606.77,hsp2,"SU, HUANG-HUI",Tuna longliner,"No. 199, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.38455,120.39211,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO826,330.18,hsp3,"SU, HUANG-HUI",Tuna longliner,"No. 199, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.38455,120.39211,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO826,686.62,hsp1,"SU, HUANG-HUI",Tuna longliner,"No. 199, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.38455,120.39211,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO826,2423.9,hsp4,"SU, HUANG-HUI",Tuna longliner,"No. 199, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.38455,120.39211,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO826,0.98,fsm_eez,"SU, HUANG-HUI",Tuna longliner,"No. 199, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.38455,120.39211,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN,640.36,hsp2,"CHEN, CHIA CHENG",Tuna longliner,"No.109, Gaoping 23rd Rd., Xiaogang Dist.",Kaohsiung City 812,TWN,22.56378,120.35521,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN,1136.47,hsp1,"CHEN, CHIA CHENG",Tuna longliner,"No.109, Gaoping 23rd Rd., Xiaogang Dist.",Kaohsiung City 812,TWN,22.56378,120.35521,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN,1451.52,hsp4,"CHEN, CHIA CHENG",Tuna longliner,"No.109, Gaoping 23rd Rd., Xiaogang Dist.",Kaohsiung City 812,TWN,22.56378,120.35521,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN,8.25,fsm_eez,"CHEN, CHIA CHENG",Tuna longliner,"No.109, Gaoping 23rd Rd., Xiaogang Dist.",Kaohsiung City 812,TWN,22.56378,120.35521,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.3,25.55,hsp2,"CHEN, CHIA-CHENG",Tuna longliner,"No.109, Gaoping 23rd Rd., Xiaogang Dist.",Kaohsiung City 812,TWN,22.56378,120.35521,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.3,14.94,hsp3,"CHEN, CHIA-CHENG",Tuna longliner,"No.109, Gaoping 23rd Rd., Xiaogang Dist.",Kaohsiung City 812,TWN,22.56378,120.35521,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.3,31.38,hsp1,"CHEN, CHIA-CHENG",Tuna longliner,"No.109, Gaoping 23rd Rd., Xiaogang Dist.",Kaohsiung City 812,TWN,22.56378,120.35521,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.3,863.43,hsp4,"CHEN, CHIA-CHENG",Tuna longliner,"No.109, Gaoping 23rd Rd., Xiaogang Dist.",Kaohsiung City 812,TWN,22.56378,120.35521,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.8,454.83,hsp2,"LIU, PO-YI",Tuna longliner,"No. 316, Xin 7th St., Daliao Dist., Kaohsiung City 831142",Kaohsiung City,TWN,22.68577,120.37835,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.8,565.32,hsp3,"LIU, PO-YI",Tuna longliner,"No. 316, Xin 7th St., Daliao Dist., Kaohsiung City 831142",Kaohsiung City,TWN,22.68577,120.37835,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.8,1163.08,hsp1,"LIU, PO-YI",Tuna longliner,"No. 316, Xin 7th St., Daliao Dist., Kaohsiung City 831142",Kaohsiung City,TWN,22.68577,120.37835,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.8,1241.86,hsp4,"LIU, PO-YI",Tuna longliner,"No. 316, Xin 7th St., Daliao Dist., Kaohsiung City 831142",Kaohsiung City,TWN,22.68577,120.37835,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.8,31.85,hsp6,"LIU, PO-YI",Tuna longliner,"No. 316, Xin 7th St., Daliao Dist., Kaohsiung City 831142",Kaohsiung City,TWN,22.68577,120.37835,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.8,0.71,fsm_eez,"LIU, PO-YI",Tuna longliner,"No. 316, Xin 7th St., Daliao Dist., Kaohsiung City 831142",Kaohsiung City,TWN,22.68577,120.37835,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI MAN NO.8,11.88,fiji_eez,"LIU, PO-YI",Tuna longliner,"No. 316, Xin 7th St., Daliao Dist., Kaohsiung City 831142",Kaohsiung City,TWN,22.68577,120.37835,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO.16,1526.22,hsp2,"LI, CHIH-HSIN",Tuna longliner,"No. 151, Yanping Rd.","Donggang Township, Pingtung County",TWN,22.474,120.455,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO.16,37.34,hsp1,"LI, CHIH-HSIN",Tuna longliner,"No. 151, Yanping Rd.","Donggang Township, Pingtung County",TWN,22.474,120.455,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO.16,123.94,hsp4,"LI, CHIH-HSIN",Tuna longliner,"No. 151, Yanping Rd.","Donggang Township, Pingtung County",TWN,22.474,120.455,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO.6,596.75,hsp2,"LEE, MING-TSUNG",Tuna longliner,"No.307-26, Xingdong Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.54412,120.45214,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO.6,0.25,hsp1,"LEE, MING-TSUNG",Tuna longliner,"No.307-26, Xingdong Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.54412,120.45214,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO.6,2022.5,hsp4,"LEE, MING-TSUNG",Tuna longliner,"No.307-26, Xingdong Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.54412,120.45214,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO.6,1.95,fsm_eez,"LEE, MING-TSUNG",Tuna longliner,"No.307-26, Xingdong Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.54412,120.45214,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO.6,0.56,kiribati1_eez,"LEE, MING-TSUNG",Tuna longliner,"No.307-26, Xingdong Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.54412,120.45214,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO268,6.42,rmi_eez,"I-SHUN FISHERY CO., LTD",Tuna longliner,"No. 7, Aly. 27, Ln. 507, Sec. 2, Zhongzheng Rd., Donggang Township, Pingtung County",Pingtung County,TWN,22.47276,120.45999,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO268,5.63,hsp3,"I-SHUN FISHERY CO., LTD",Tuna longliner,"No. 7, Aly. 27, Ln. 507, Sec. 2, Zhongzheng Rd., Donggang Township, Pingtung County",Pingtung County,TWN,22.47276,120.45999,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO3,311.75,hsp2,"LEE, KUN-CHENG",Tuna longliner,"No.1, Kaiyuan 1st Lin., Chaozhou Township, Pingtung County 92055",Pingtung County,TWN,22.422,120.494,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO3,83.88,hsp1,"LEE, KUN-CHENG",Tuna longliner,"No.1, Kaiyuan 1st Lin., Chaozhou Township, Pingtung County 92055",Pingtung County,TWN,22.422,120.494,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO3,3337.65,hsp4,"LEE, KUN-CHENG",Tuna longliner,"No.1, Kaiyuan 1st Lin., Chaozhou Township, Pingtung County 92055",Pingtung County,TWN,22.422,120.494,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO3,446.01,hsp6,"LEE, KUN-CHENG",Tuna longliner,"No.1, Kaiyuan 1st Lin., Chaozhou Township, Pingtung County 92055",Pingtung County,TWN,22.422,120.494,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO3,2.9,fiji_eez,"LEE, KUN-CHENG",Tuna longliner,"No.1, Kaiyuan 1st Lin., Chaozhou Township, Pingtung County 92055",Pingtung County,TWN,22.422,120.494,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO3,0.74,tuvalu_eez,"LEE, KUN-CHENG",Tuna longliner,"No.1, Kaiyuan 1st Lin., Chaozhou Township, Pingtung County 92055",Pingtung County,TWN,22.422,120.494,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO6,449.83,hsp4,"LEE, MING-TSUNG",Tuna longliner,"No.307-26, Xingdong Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.54412,120.45214,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO6,527.2,hsp6,"LEE, MING-TSUNG",Tuna longliner,"No.307-26, Xingdong Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.54412,120.45214,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI RONG NO6,8.4,fiji_eez,"LEE, MING-TSUNG",Tuna longliner,"No.307-26, Xingdong Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.54412,120.45214,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SHUN,3.98,hsp3,"YI SHUN FISHERY CO.,LTD.",Tuna longliner,"5F., No.139, Houan Rd., Qianzhen Dist., Kaohsiung City 806","Kaohsiung City, Taiwan",TWN,22.634939,120.29871,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SHUNN,1253.66,hsp1,"LIN, CHIN-FU",Tuna longliner,"No. 137-2, Fuxing Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.36372,120.38997,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SHUNN,16.77,palau_eez,"LIN, CHIN-FU",Tuna longliner,"No. 137-2, Fuxing Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.36372,120.38997,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SIANG NO 1,2044.23,solomon_islands_eez,"CHI, YU-YUN",Tuna longliner,"4F., No. 259, Zhongzheng Rd., Luzhou Dist., New Taipei City 24759",New Taipei City,TWN,25.06725,121.408,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SIANG NO.128,152.79,solomon_islands_eez,"YUAN CHENG XIANG FISHERY CO., LTD",Tuna longliner,"No. 3, Yugang E. 2nd Rd., Qianzhen Dist., Kaohsiung City 806617",Kaohsiung City,TWN,22.61444,120.27056,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SIANG NO.6,84.57,solomon_islands_eez,"TSENG, CHIN-HUA",Tuna longliner,"No. 259, Zhongzheng Rd., Luzhou Dist.",New Taipei City,TWN,25.08432,121.49074,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SIANG NO.6,1484.87,solomon_islands_eez,"TSENG, CHIN-HUA",Tuna longliner,"No. 259, Zhongzheng Rd., Luzhou Dist.",New Taipei City,TWN,25.08432,121.49074,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SIANG NO168,843.82,solomon_islands_eez,"TSENG, CHUN-TANG",Tuna longliner,"No. 235, Yiren Rd., Xinyuan Township, Pingtung County 932012",Pingtung County,TWN,22.56325,120.46615,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SIANG NO8,523.7,hsp4,"CHEN, MING-CHE",Tuna longliner,"7F.-1, No. 3, Ln. 38, Minquan Rd., Luzhou Dist., New Taipei City 247016",New Taipei City,TWN,25.08683,121.46111,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI SIANG NO8,1724.11,solomon_islands_eez,"CHEN, MING-CHE",Tuna longliner,"7F.-1, No. 3, Ln. 38, Minquan Rd., Luzhou Dist., New Taipei City 247016",New Taipei City,TWN,25.08683,121.46111,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI TIAN,2.04,hsp3,"HONGSHENG FISHERIES CO.,LTD.",Tuna longliner,"2F.-2, No. 82, Houping Rd., Qianzhen Dist., Kaohsiung City 806039",Kaohsiung City,TWN,22.62305,120.30554,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI TIAN,13.96,hsp6,"HONGSHENG FISHERIES CO.,LTD.",Tuna longliner,"2F.-2, No. 82, Houping Rd., Qianzhen Dist., Kaohsiung City 806039",Kaohsiung City,TWN,22.62305,120.30554,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI TIAN,9.93,fiji_eez,"HONGSHENG FISHERIES CO.,LTD.",Tuna longliner,"2F.-2, No. 82, Houping Rd., Qianzhen Dist., Kaohsiung City 806039",Kaohsiung City,TWN,22.62305,120.30554,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI TIAN,10.72,tuvalu_eez,"HONGSHENG FISHERIES CO.,LTD.",Tuna longliner,"2F.-2, No. 82, Houping Rd., Qianzhen Dist., Kaohsiung City 806039",Kaohsiung City,TWN,22.62305,120.30554,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YING RONG NO 638,0.41,rmi_eez,NENG DE OCEAN COMPANY LTD.,Tuna longliner,"1F., No. 238, Lainan St., Yancheng Dist., Kaohsiung City 803006",Kaohsiung City,TWN,22.62333,120.29778,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YING RONG NO 638,1.48,hsp1,NENG DE OCEAN COMPANY LTD.,Tuna longliner,"1F., No. 238, Lainan St., Yancheng Dist., Kaohsiung City 803006",Kaohsiung City,TWN,22.62333,120.29778,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YING RONG NO 638,38.34,hsp7,NENG DE OCEAN COMPANY LTD.,Tuna longliner,"1F., No. 238, Lainan St., Yancheng Dist., Kaohsiung City 803006",Kaohsiung City,TWN,22.62333,120.29778,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YING RONG NO 638,63.02,hsp6,NENG DE OCEAN COMPANY LTD.,Tuna longliner,"1F., No. 238, Lainan St., Yancheng Dist., Kaohsiung City 803006",Kaohsiung City,TWN,22.62333,120.29778,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YONG FU FA NO 18,164.24,hsp2,"CHIEN, CHIN-TSE",Tuna longliner,"3F., No.29, Ln. 285, Juemin Rd., Sanmin Dist., Kaohsiung City 80768",Kaohsiung City,TWN,22.62719,120.3085,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YONG FU FA NO 18,527.31,hsp4,"CHIEN, CHIN-TSE",Tuna longliner,"3F., No.29, Ln. 285, Juemin Rd., Sanmin Dist., Kaohsiung City 80768",Kaohsiung City,TWN,22.62719,120.3085,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YOU HER FA,1060.88,hsp1,"WANG,QUAN-QING",Tuna longliner,"No.18, Ln. 7, Sanmin Rd., Liouciou Township, Pingtung County 92941",Pingtung,TWN,22.725,120.399167,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YOU JIAN TSAIR,129.59,hsp1,"CHEN, TIEH-HAN",Tuna longliner,"No.11-4, Sinyi Rd., Liouciou Township, Pingtung County 929",Pingtung County,TWN,22.05303,120.5162,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU  FU,2659.13,hsp3,"CHEN, LI-MIN",Tuna longliner,"No. 20, Fucheng 3rd St., Fengshan Dist., Kaohsiung City 8320052",Kaohsiung,TWN,22.62527,120.35358,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU  FU,0.2,hsp1,"CHEN, LI-MIN",Tuna longliner,"No. 20, Fucheng 3rd St., Fengshan Dist., Kaohsiung City 8320052",Kaohsiung,TWN,22.62527,120.35358,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU CHUN NO166,580.89,hsp3,"HWANG, SHUENN-JU",Tuna longliner,"No.130-1, Jhongshan Rd., Liouciou Township, Pingtung County 929",Pingtung County,TWN,22.42698,120.40897,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU CHUN NO166,1195.77,hsp1,"HWANG, SHUENN-JU",Tuna longliner,"No.130-1, Jhongshan Rd., Liouciou Township, Pingtung County 929",Pingtung County,TWN,22.42698,120.40897,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FA YI NO.8,613.16,hsp1,"CHERN, HUEY-FANG",Tuna longliner,"No.10, Fuyu 5th Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.47111,120.455,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.128,46.33,hsp4,"JHANG, WAN-SHENG",Tuna longliner,"No.51-1, Aly. 87, Ln. 21, Benyu Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.32,120.43833,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.128,5.69,hsp4,"JHANG, WAN-SHENG",Tuna longliner,"No.51-1, Aly. 87, Ln. 21, Benyu Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.32,120.43833,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.128,1399.56,hsp7,"JHANG, WAN-SHENG",Tuna longliner,"No.51-1, Aly. 87, Ln. 21, Benyu Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.32,120.43833,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.128,317.81,hsp7,"JHANG, WAN-SHENG",Tuna longliner,"No.51-1, Aly. 87, Ln. 21, Benyu Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.32,120.43833,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.128,146.83,hsp6,"JHANG, WAN-SHENG",Tuna longliner,"No.51-1, Aly. 87, Ln. 21, Benyu Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.32,120.43833,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.33,678.04,hsp3,"HUANG, CHIA-LANG",Tuna longliner,"No. 81-12, Ln. 21, Benyu Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.31417,120.39167,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.33,762.91,hsp3,"HUANG, CHIA-LANG",Tuna longliner,"No. 81-12, Ln. 21, Benyu Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.31417,120.39167,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.33,29.09,hsp1,"HUANG, CHIA-LANG",Tuna longliner,"No. 81-12, Ln. 21, Benyu Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.31417,120.39167,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO.513,35.63,hsp7,CHANG HSIN LING (Operator name: YU FENG SOURCING LTD),Tuna longliner,"1F., No.12, Ln. 66, Mingde Rd., Donggang Township, Pingtung County 92842",Pingtung County,TWN,22.48,120.45667,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO13,1.65,hsp4,TSAI SHIN FANG,Tuna longliner,"No. 122-1, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.3225,120.3925,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO13,1473.15,hsp7,TSAI SHIN FANG,Tuna longliner,"No. 122-1, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.3225,120.3925,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO13,1185.12,hsp6,TSAI SHIN FANG,Tuna longliner,"No. 122-1, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.3225,120.3925,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO13,1.34,fsm_eez,TSAI SHIN FANG,Tuna longliner,"No. 122-1, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.3225,120.3925,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO13,5.88,tuvalu_eez,TSAI SHIN FANG,Tuna longliner,"No. 122-1, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.3225,120.3925,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU FENG NO13,2.11,kiribati1_eez,TSAI SHIN FANG,Tuna longliner,"No. 122-1, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.3225,120.3925,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU LONG FA NO.168,2769.86,hsp7,"HUNG, CHUN-LUNG",Tuna longliner,"No. 133, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung County,TWN,22.45678,120.46789,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU LONG FA NO22,2037.27,hsp7,"HUNG, PAI-CHIN",Tuna longliner,"No. 23-4, Ln. 2, Guangfu Rd., Xinyuan Township, Pingtung County 932014",Pingtung County,TWN,22.530167,120.501998,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU LONG FA NO22,235.45,hsp6,"HUNG, PAI-CHIN",Tuna longliner,"No. 23-4, Ln. 2, Guangfu Rd., Xinyuan Township, Pingtung County 932014",Pingtung County,TWN,22.530167,120.501998,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU LONG FA NO36,1723.69,hsp7,"HUNG, CHIN-JUI",Tuna longliner,"No.23-4, Ln. 2, Guangfu Rd., Xinyuan Township, Pingtung County 932",Pingtung County,TWN,22.4151,120.5363,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU LONG FA NO36,1347.14,hsp6,"HUNG, CHIN-JUI",Tuna longliner,"No.23-4, Ln. 2, Guangfu Rd., Xinyuan Township, Pingtung County 932",Pingtung County,TWN,22.4151,120.5363,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU LONG FA NO36,23.77,tuvalu_eez,"HUNG, CHIN-JUI",Tuna longliner,"No.23-4, Ln. 2, Guangfu Rd., Xinyuan Township, Pingtung County 932",Pingtung County,TWN,22.4151,120.5363,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU LONG NO.2,527.61,hsp3,"KUNG, YU-LING",Tuna longliner,"No. 228, Xinsheng 3rd Rd., Donggang Township, Pingtung County 928002",Pingtung County,TWN,22.4672,120.4553,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU LONG NO.2,119.6,hsp1,"KUNG, YU-LING",Tuna longliner,"No. 228, Xinsheng 3rd Rd., Donggang Township, Pingtung County 928002",Pingtung County,TWN,22.4672,120.4553,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU MAN CHUN,6.5,hsp1,"LIN, YING-CHIUAN",Tuna longliner,"– No. 438, Xingdong Rd., Donggang Township, Pingtung County, 928011",– Pingtung County,– TWN,,,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU MAN CHUN,39.44,hsp1,"LIN, YING-CHIUAN",Tuna longliner,"– No. 438, Xingdong Rd., Donggang Township, Pingtung County, 928011",– Pingtung County,– TWN,,,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU MAN CHUN,2.34,hsp1,"LIN, YING-CHIUAN",Tuna longliner,"– No. 438, Xingdong Rd., Donggang Township, Pingtung County, 928011",– Pingtung County,– TWN,,,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YU SHUN NO.668,1297.38,hsp1,"FANG, CHUN-WEI",Tuna longliner,"3F., No. 861, 17th Neighborhood, Dashun 1st Rd., Gushan Dist., Kaohsiung City 804058",Kaohsiung City,TWN,22.61433,120.28167,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YUAN LONG,8.73,hsp3,"LIN, HUNG-CHUN",Tuna longliner,"No. 87, Zhongshan Rd., Xinyuan Township, Pingtung County 932015",Pingtung County,TWN,22.52605,120.60375,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YUAN LONG,244.23,hsp1,"LIN, HUNG-CHUN",Tuna longliner,"No. 87, Zhongshan Rd., Xinyuan Township, Pingtung County 932015",Pingtung County,TWN,22.52605,120.60375,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YUAN LONG,0.05,usa2_eez,"LIN, HUNG-CHUN",Tuna longliner,"No. 87, Zhongshan Rd., Xinyuan Township, Pingtung County 932015",Pingtung County,TWN,22.52605,120.60375,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YUAN LONG,5327.66,fsm_eez,"LIN, HUNG-CHUN",Tuna longliner,"No. 87, Zhongshan Rd., Xinyuan Township, Pingtung County 932015",Pingtung County,TWN,22.52605,120.60375,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YUAN SHENG NO868,0.7,rmi_eez,"YUAN SHENG FISHERY CO., LTD",Tuna longliner,"2F., No. 71, Sec. 1, Guangfu Rd., Donggang Township, Pingtung County 928007",Pingtung,TWN,22.43966,120.44965,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YUAN SHENG NO868,5675.85,hsp3,"YUAN SHENG FISHERY CO., LTD",Tuna longliner,"2F., No. 71, Sec. 1, Guangfu Rd., Donggang Township, Pingtung County 928007",Pingtung,TWN,22.43966,120.44965,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YUAN SHENG NO868,327.45,hsp1,"YUAN SHENG FISHERY CO., LTD",Tuna longliner,"2F., No. 71, Sec. 1, Guangfu Rd., Donggang Township, Pingtung County 928007",Pingtung,TWN,22.43966,120.44965,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,ZAI SHENG FENG,341.67,hsp1,"HORNG, TIAN-DING",Tuna longliner,"No. 81, Zhongzheng Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.32865,120.38779,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,ZHI JI FENG NO6,1012.15,hsp3,"HONG,ZHENG-ZHI",Tuna longliner,"No.94-8, Ren-ai Rd., Liuqiu Township, Pingtung County 92942","Pingtung County, Taiwan",TWN,22.35682,120.1745,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
